SOI_CD,SOI_NM,ITT_CD,ITT_NM,SOI_NM2, SOI_CD2,,,,
61,투신사(자산운용),6687,타이거자산운용투자자문,제2금융권,2,,,,
61,투신사(자산운용),6688,브이엠자산운용,제2금융권,2,,,,
61,투신사(자산운용),6689,피아이엠자산운용,제2금융권,2,,,,
61,투신사(자산운용),6690,피데스자산운용,제2금융권,2,,,,
61,투신사(자산운용),6691,신한대체투자운용,제2금융권,2,,,,
61,투신사(자산운용),6692,피델리스자산운용,제2금융권,2,,,,
61,투신사(자산운용),6693,아너스자산운용,제2금융권,2,,,,
61,투신사(자산운용),6694,헤리티지자산운용,제2금융권,2,,,,
61,투신사(자산운용),6695,유레카자산운용,제2금융권,2,,,,
61,투신사(자산운용),6696,로만자산운용,제2금융권,2,,,,
61,투신사(자산운용),6697,수성자산운용,제2금융권,2,,,,
61,투신사(자산운용),6698,오라이언자산운용,제2금융권,2,,,,
61,투신사(자산운용),6699,쿼터백자산운용,제2금융권,2,,,,
61,투신사(자산운용),6700,하이즈에셋자산운용,제2금융권,2,,,,
61,투신사(자산운용),6701,스마일게이트자산운용,제2금융권,2,,,,
61,투신사(자산운용),6702,메테우스자산운용,제2금융권,2,,,,
61,투신사(자산운용),6704,바로자산운용,제2금융권,2,,,,
61,투신사(자산운용),6705,벨에포크자산운용,제2금융권,2,,,,
61,투신사(자산운용),6706,한국대안투자자산운용,제2금융권,2,,,,
61,투신사(자산운용),6707,디셈버앤컴퍼니자산운용,제2금융권,2,,,,
61,투신사(자산운용),6708,키웨스트글로벌자산운용,제2금융권,2,,,,
61,투신사(자산운용),6709,엔에이치헤지자산운용,제2금융권,2,,,,
61,투신사(자산운용),6710,이지스리얼에셋투자운용,제2금융권,2,,,,
61,투신사(자산운용),6711,머스트자산운용,제2금융권,2,,,,
61,투신사(자산운용),6712,피타자산운용,제2금융권,2,,,,
61,투신사(자산운용),6715,오하자산운용,제2금융권,2,,,,
61,투신사(자산운용),6716,블래쉬자산운용,제2금융권,2,,,,
61,투신사(자산운용),6717,다름자산운용,제2금융권,2,,,,
61,투신사(자산운용),6718,아이디어브릿지자산운용,제2금융권,2,,,,
61,투신사(자산운용),6719,에이치원자산운용,제2금융권,2,,,,
61,투신사(자산운용),6720,지니자산운용,제2금융권,2,,,,
61,투신사(자산운용),6721,갤럭시자산운용,제2금융권,2,,,,
61,투신사(자산운용),6722,화인자산운용,제2금융권,2,,,,
61,투신사(자산운용),6723,웰브릿지자산운용,제2금융권,2,,,,
61,투신사(자산운용),6725,아이피엠자산운용,제2금융권,2,,,,
61,투신사(자산운용),6726,티에스대성자산운용,제2금융권,2,,,,
61,투신사(자산운용),6727,삼성에스알에이자산운용,제2금융권,2,,,,
61,투신사(자산운용),6728,아크임팩트자산운용,제2금융권,2,,,,
61,투신사(자산운용),6729,티아이자산운용,제2금융권,2,,,,
61,투신사(자산운용),6730,차파트너스자산운용,제2금융권,2,,,,
61,투신사(자산운용),6731,코너스톤자산운용,제2금융권,2,,,,
61,투신사(자산운용),6732,레인메이커자산운용,제2금융권,2,,,,
61,투신사(자산운용),6734,글로벌원자산운용,제2금융권,2,,,,
61,투신사(자산운용),6735,더블유자산운용,제2금융권,2,,,,
61,투신사(자산운용),6736,칼론인베스트먼트자산운용,제2금융권,2,,,,
61,투신사(자산운용),6739,피티알자산운용,제2금융권,2,,,,
61,투신사(자산운용),6740,퀸즈가드자산운용,제2금융권,2,,,,
61,투신사(자산운용),6741,모루자산운용,제2금융권,2,,,,
61,투신사(자산운용),6742,블리츠자산운용,제2금융권,2,,,,
61,투신사(자산운용),6744,피보나치자산운용,제2금융권,2,,,,
61,투신사(자산운용),6745,비엔비자산운용,제2금융권,2,,,,
61,투신사(자산운용),6746,파인만자산운용,제2금융권,2,,,,
61,투신사(자산운용),7539,마이다스에셋자산운용,제2금융권,2,,,,
61,투신사(자산운용),7562,미래에셋자산운용,제2금융권,2,,,,
61,투신사(자산운용),7566,플러스자산운용,제2금융권,2,,,,
61,투신사(자산운용),8635,트리니티자산운용,제2금융권,2,,,,
61,투신사(자산운용),8649,아스트라자산운용,제2금융권,2,,,,
61,투신사(자산운용),8664,아름드리자산운용,제2금융권,2,,,,
61,투신사(자산운용),8669,비앤아이자산운용,제2금융권,2,,,,
61,투신사(자산운용),8671,빌리언폴드자산운용,제2금융권,2,,,,
61,투신사(자산운용),8681,삼천리자산운용,제2금융권,2,,,,
61,투신사(자산운용),8691,신한대체투자운용,제2금융권,2,,,,
61,투신사(자산운용),8700,하이즈에셋자산운용,제2금융권,2,,,,
61,투신사(자산운용),8702,메테우스자산운용,제2금융권,2,,,,
61,투신사(자산운용),8704,바로자산운용,제2금융권,2,,,,
61,투신사(자산운용),8710,이지스리얼에셋투자운용,제2금융권,2,,,,
61,투신사(자산운용),8726,티에스대성자산운용,제2금융권,2,,,,
71,증권,413,삼성증권,제2금융권,2,,,,
71,증권,414,대신증권,제2금융권,2,,,,
71,증권,415,미래에셋대우,제2금융권,2,,,,
71,증권,417,교보증권,제2금융권,2,,,,
71,증권,419,DB금융투자,제2금융권,2,,,,
71,증권,422,유안타증권　　　　　　　　　　,제2금융권,2,,,,
71,증권,423,ＮＨ투자증권　　　　　　　　　,제2금융권,2,,,,
71,증권,424,부국증권,제2금융권,2,,,,
71,증권,425,상상인증권,제2금융권,2,,,,
71,증권,426,유진투자증권,제2금융권,2,,,,
71,증권,427,ＳＫ증권,제2금융권,2,,,,
71,증권,428,신영증권,제2금융권,2,,,,
71,증권,430,현대차증권,제2금융권,2,,,,
71,증권,431,신한금융투자,제2금융권,2,,,,
71,증권,432,유화　증권,제2금융권,2,,,,
71,증권,433,한화투자증권,제2금융권,2,,,,
71,증권,437,한투증권（구동원증권）,제2금융권,2,,,,
71,증권,438,한양증권,제2금융권,2,,,,
71,증권,440,메리츠증권,제2금융권,2,,,,
71,증권,441,KB증권,제2금융권,2,,,,
71,증권,443,KB증권(구KB),제2금융권,2,,,,
71,증권,446,ＨＩ투자증권,제2금융권,2,,,,
71,증권,448,이베스트투자증권　　　　　　　,제2금융권,2,,,,
71,증권,450,키움증권,제2금융권,2,,,,
71,증권,454,하나금융투자　　　　　　　　　,제2금융권,2,,,,
71,증권,455,리딩투자증권,제2금융권,2,,,,
71,증권,457,흥국증권,제2금융권,2,,,,
71,증권,459,ＩＢＫ투자증권,제2금융권,2,,,,
71,증권,460,토러스투자증권,제2금융권,2,,,,
71,증권,461,케이프투자증권,제2금융권,2,,,,
71,증권,463,다올투자증권,제2금융권,2,,,,
71,증권,467,ＢＮＫ투자증권　　　　　　　　,제2금융권,2,,,,
71,증권,468,코리아에셋투자증권,제2금융권,2,,,,
71,증권,470,케이알투자증권,제2금융권,2,,,,
74,중소기업중앙회,971,중소기업중앙회,제2금융권,2,,,,
75,"중소기업진흥공단,근로복지공단",924,소상공인시장진흥공단,정책금융기관,0,,,,
75,"중소기업진흥공단,근로복지공단",928,근로복지공단,정책금융기관,0,,,,
75,"중소기업진흥공단,근로복지공단",972,중소기업진흥공단,정책금융기관,0,,,,
75,"중소기업진흥공단,근로복지공단",987,주택도시보증공사,정책금융기관,0,,,,
75,"중소기업진흥공단,근로복지공단",988,한국자산관리공사,정책금융기관,0,,,,
76,한국증권금융,973,한국증권금융,제2금융권,2,,,,
77,농수산물유통공사,989,한국농수산식품유통공사　　　　,정책금융기관,0,,,,
79,농협상호금융,8301,농협 상호금융본부,제2금융권,2,,,,
79,농협상호금융,8302,영동농협(서울),제2금융권,2,,,,
79,농협상호금융,8303,송파농협,제2금융권,2,,,,
79,농협상호금융,8304,북서울농협,제2금융권,2,,,,
79,농협상호금융,8305,강동농협(서울),제2금융권,2,,,,
79,농협상호금융,8306,동서울농협,제2금융권,2,,,,
79,농협상호금융,8307,중앙농협(서울),제2금융권,2,,,,
79,농협상호금융,8308,영등포농협,제2금융권,2,,,,
79,농협상호금융,8309,남서울농협,제2금융권,2,,,,
79,농협상호금융,8310,강서농협(서울),제2금융권,2,,,,
79,농협상호금융,8311,경서농협,제2금융권,2,,,,
79,농협상호금융,8312,관악농협,제2금융권,2,,,,
79,농협상호금융,8313,서서울농협,제2금융권,2,,,,
79,농협상호금융,8314,서울원예농협,제2금융권,2,,,,
79,농협상호금융,8315,서부산농협,제2금융권,2,,,,
79,농협상호금융,8316,남부산농협,제2금융권,2,,,,
79,농협상호금융,8317,북부산농협,제2금융권,2,,,,
79,농협상호금융,8318,사상농협,제2금융권,2,,,,
79,농협상호금융,8319,해운대농협,제2금융권,2,,,,
79,농협상호금융,8320,금정농협(부산),제2금융권,2,,,,
79,농협상호금융,8321,동래농협,제2금융권,2,,,,
79,농협상호금융,8322,대저농협,제2금융권,2,,,,
79,농협상호금융,8323,명지농협,제2금융권,2,,,,
79,농협상호금융,8324,강동농협(부산),제2금융권,2,,,,
79,농협상호금융,8325,부평농협,제2금융권,2,,,,
79,농협상호금융,8326,남인천농협,제2금융권,2,,,,
79,농협상호금융,8327,서인천농협,제2금융권,2,,,,
79,농협상호금융,8328,남동농협,제2금융권,2,,,,
79,농협상호금융,8329,인천원예농협,제2금융권,2,,,,
79,농협상호금융,8330,강화인삼농협,제2금융권,2,,,,
79,농협상호금융,8331,동대구농협,제2금융권,2,,,,
79,농협상호금융,8332,서대구농협,제2금융권,2,,,,
79,농협상호금융,8333,북대구농협,제2금융권,2,,,,
79,농협상호금융,8334,동촌농협,제2금융권,2,,,,
79,농협상호금융,8335,반야월농협,제2금융권,2,,,,
79,농협상호금융,8336,고산농협(대구),제2금융권,2,,,,
79,농협상호금융,8337,성서농협,제2금융권,2,,,,
79,농협상호금융,8338,월배농협,제2금융권,2,,,,
79,농협상호금융,8339,공산농협(대구),제2금융권,2,,,,
79,농협상호금융,8340,칠곡농협,제2금융권,2,,,,
79,농협상호금융,8341,대구경북원예농협,제2금융권,2,,,,
79,농협상호금융,8342,서울축산농협,제2금융권,2,,,,
79,농협상호금융,8343,서울우유농협,제2금융권,2,,,,
79,농협상호금융,8344,한국양봉농협,제2금융권,2,,,,
79,농협상호금융,8345,서울경기양돈농협,제2금융권,2,,,,
79,농협상호금융,8346,한국양토양록농협,제2금융권,2,,,,
79,농협상호금융,8347,한국양계농협,제2금융권,2,,,,
79,농협상호금융,8348,인천축산농협,제2금융권,2,,,,
79,농협상호금융,8349,수원축산농협,제2금융권,2,,,,
79,농협상호금융,8350,도드람양돈농협,제2금융권,2,,,,
79,농협상호금융,8351,안양축산농협,제2금융권,2,,,,
79,농협상호금융,8352,부천축산농협,제2금융권,2,,,,
79,농협상호금융,8353,양주축협,제2금융권,2,,,,
79,농협상호금융,8354,평택축산농협,제2금융권,2,,,,
79,농협상호금융,8355,파주연천축협,제2금융권,2,,,,
79,농협상호금융,8356,광주지구축산농협,제2금융권,2,,,,
79,농협상호금융,8357,포천축협,제2금융권,2,,,,
79,농협상호금융,8358,양평축협,제2금융권,2,,,,
79,농협상호금융,8359,이천축산농협,제2금융권,2,,,,
79,농협상호금융,8360,용인축산농협,제2금융권,2,,,,
79,농협상호금융,8361,안성축산농협,제2금융권,2,,,,
79,농협상호금융,8362,고양축산농협,제2금융권,2,,,,
79,농협상호금융,8363,인천강화옹진축협,제2금융권,2,,,,
79,농협상호금융,8364,김포축산농협,제2금융권,2,,,,
79,농협상호금융,8365,여주축산농협,제2금융권,2,,,,
79,농협상호금융,8366,가평축산농협,제2금융권,2,,,,
79,농협상호금융,8367,남양주축산농협,제2금융권,2,,,,
79,농협상호금융,8368,춘천철원축산농협,제2금융권,2,,,,
79,농협상호금융,8369,홍천축협,제2금융권,2,,,,
79,농협상호금융,8370,원주축산농협,제2금융권,2,,,,
79,농협상호금융,8371,강릉축산농협,제2금융권,2,,,,
79,농협상호금융,8372,인제축협,제2금융권,2,,,,
79,농협상호금융,8373,고성축협,제2금융권,2,,,,
79,농협상호금융,8374,횡성축협,제2금융권,2,,,,
79,농협상호금융,8375,속초양양축협,제2금융권,2,,,,
79,농협상호금융,8376,동해삼척태백축산농협,제2금융권,2,,,,
79,농협상호금융,8377,평창영월정선축산농협,제2금융권,2,,,,
79,농협상호금융,8378,강원양돈농협,제2금융권,2,,,,
79,농협상호금융,8379,청주축산농협,제2금융권,2,,,,
79,농협상호금융,8381,충주축산농협,제2금융권,2,,,,
79,농협상호금융,8382,괴산증평축협,제2금융권,2,,,,
79,농협상호금융,8383,제천단양축산농협,제2금융권,2,,,,
79,농협상호금융,8384,진천축산농협,제2금융권,2,,,,
79,농협상호금융,8385,보은축산농협,제2금융권,2,,,,
79,농협상호금융,8386,음성축산농협,제2금융권,2,,,,
79,농협상호금융,8387,대전축산농협,제2금융권,2,,,,
79,농협상호금융,8388,금산축산농협,제2금융권,2,,,,
79,농협상호금융,8389,공주연기축산농협,제2금융권,2,,,,
79,농협상호금융,8390,논산계룡축산농협,제2금융권,2,,,,
79,농협상호금융,8391,부여축협,제2금융권,2,,,,
79,농협상호금융,8392,서천축협,제2금융권,2,,,,
79,농협상호금융,8393,보령축협,제2금융권,2,,,,
79,농협상호금융,8394,청양축협,제2금융권,2,,,,
79,농협상호금융,8395,홍성축협,제2금융권,2,,,,
79,농협상호금융,8396,예산축협,제2금융권,2,,,,
79,농협상호금융,8397,당진축협,제2금융권,2,,,,
79,농협상호금융,8398,서산축산농협,제2금융권,2,,,,
79,농협상호금융,8399,아산축산농협,제2금융권,2,,,,
79,농협상호금융,8400,천안축산농협,제2금융권,2,,,,
79,농협상호금융,8401,천안공주낙농농협,제2금융권,2,,,,
79,농협상호금융,8402,대전충남우유농협,제2금융권,2,,,,
79,농협상호금융,8403,대전충남양돈농협,제2금융권,2,,,,
79,농협상호금융,8404,당진낙농축협,제2금융권,2,,,,
79,농협상호금융,8405,충북낙농농협,제2금융권,2,,,,
79,농협상호금융,8407,홍성낙농축협,제2금융권,2,,,,
79,농협상호금융,8408,전주김제완주축협,제2금융권,2,,,,
79,농협상호금융,8409,남원축협,제2금융권,2,,,,
79,농협상호금융,8410,순정축협,제2금융권,2,,,,
79,농협상호금융,8411,고창부안축협,제2금융권,2,,,,
79,농협상호금융,8412,익산군산축협,제2금융권,2,,,,
79,농협상호금융,8413,무진장축산농협,제2금융권,2,,,,
79,농협상호금융,8414,임실축협,제2금융권,2,,,,
79,농협상호금융,8415,전북지리산낙농농협,제2금융권,2,,,,
79,농협상호금융,8416,동진강낙농축협,제2금융권,2,,,,
79,농협상호금융,8417,광주축산농협,제2금융권,2,,,,
79,농협상호금융,8418,담양축산농협,제2금융권,2,,,,
79,농협상호금융,8419,여수축산농협,제2금융권,2,,,,
79,농협상호금융,8420,순천광양축협,제2금융권,2,,,,
79,농협상호금융,8421,구례축산농협,제2금융권,2,,,,
79,농협상호금융,8422,고흥축산농협,제2금융권,2,,,,
79,농협상호금융,8423,장흥축산농협,제2금융권,2,,,,
79,농협상호금융,8424,강진완도축산농협,제2금융권,2,,,,
79,농협상호금융,8425,나주축산농협,제2금융권,2,,,,
79,농협상호금융,8426,영광축산농협,제2금융권,2,,,,
79,농협상호금융,8427,해남진도축산농협,제2금융권,2,,,,
